#"+ESI Scan (7.951-10.604 min, 161 Scans) Frag=175.0V sk_vip_95FA_95degrees_3h_241101_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
1782,3270.6241,224.649230957031
1783,3271.6138,277.951416015625
1784,3272.6509,214.660308837891
1785,3273.6521,221.089492797852
1786,3276.5442,285.214904785156
1787,3277.6298,425.431762695313
1788,3278.6433,369.975708007813
1789,3279.5839,485.227844238281
1790,3280.6006,476.194274902344
1791,3281.6361,217.009185791016
1792,3294.6425,293.257446289063
1793,3295.6290,438.665588378906
1794,3296.6324,389.497009277344
1795,3297.6336,303.258087158203
1796,3303.5433,192.439147949219
1797,3304.6660,234.366638183594
1798,3305.6096,210.650955200195
1799,3306.5813,234.131820678711
1800,3309.6390,240.271301269531
1801,3310.6151,337.399475097656
1802,3311.6631,237.945877075195
1803,3312.6440,230.231536865234
1804,3315.6202,180.123321533203
1805,3316.6509,252.384048461914
1806,3317.6656,206.745254516602
1807,3318.6315,210.042770385742
1808,3321.6270,406.6484375
1809,3322.6644,631.205200195313
1810,3323.6415,802.423950195313
1811,3324.6239,806.178833007813
1812,3325.5998,685.126342773438
1813,3332.5891,479.772888183594
1814,3333.6457,867.65966796875
1815,3334.6611,385.18310546875
1816,3335.6496,975.288635253906
1817,3336.5831,1039.01513671875
1818,3343.6607,256.025451660156
1819,3344.6689,735.880920410156
1820,3345.6362,1056.61608886719
1821,3346.6830,1245.9873046875
1822,3347.6889,878.520263671875
1823,3348.5994,378.031494140625
1824,3350.6269,339.885437011719
1825,3351.5876,2212.58374023438
1826,3352.6581,2853.91650390625
1827,3353.6912,2766.974609375
1828,3354.6760,2226.89990234375
1829,3355.6708,741.832885742188
1830,3361.6877,685.845581054688
1831,3362.7131,2955.88623046875
1832,3363.6698,3637.05517578125
1833,3364.6551,3399.64331054688
1834,3365.6506,2558.65307617188
1835,3366.7204,1342.84826660156
1836,3367.7165,800.648315429688
1837,3371.6227,1081.95190429688
1838,3372.6515,2409.5830078125
1839,3373.6640,3465.42138671875
1840,3374.6672,3154.84912109375
1841,3375.6478,2413.92431640625
1842,3376.6271,1758.29711914063
1843,3377.6684,688.30810546875
1844,3379.6953,4166.78173828125
1845,3380.7002,7150.1611328125
1846,3381.6984,7524.4892578125
1847,3382.6951,5926.361328125
1848,3383.6838,3595.51220703125
1849,3384.6691,2089.9677734375
1850,3385.6500,1315.14624023438
1851,3389.6859,4152.78271484375
1852,3390.6769,9136.822265625
1853,3391.6764,11644.041015625
1854,3392.6727,10230.8125
1855,3393.6659,7350.06640625
1856,3394.7192,4118.3193359375
1857,3395.6168,3299.556640625
1858,3396.4539,1400.31604003906
1859,3399.6664,1141.79321289063
1860,3400.6570,3320.623046875
1861,3401.6729,4577.74462890625
1862,3402.6725,4140.86376953125
1863,3403.6456,2877.5166015625
1864,3404.6009,2136.73364257813
1865,3405.6980,724.015258789063
1866,3407.6998,14219.7919921875
1867,3408.6987,26949.6875
1868,3409.6975,28950.80859375
1869,3410.6913,22234.4921875
1870,3411.6860,14034.2021484375
1871,3412.6755,7963.3828125
1872,3413.6765,3990.81591796875
1873,3414.6947,2253.39892578125
1874,3417.6880,3023.99755859375
1875,3418.6723,6995.29345703125
1876,3419.6726,9049.5283203125
1877,3420.6665,8085.20947265625
1878,3421.6653,5880.333984375
1879,3422.6685,3135.251953125
1880,3423.6638,1751.8564453125
1881,3427.7295,962.241760253906
1882,3428.6063,1496.27783203125
1883,3429.6516,1884.32763671875
1884,3430.6593,1669.17919921875
1885,3431.6359,1312.419921875
1886,3432.6698,311.622985839844
1887,3433.6411,244.652954101563
1888,3435.6939,18070.736328125
1889,3436.6946,34394.75390625
1890,3437.6946,37438.875
1891,3438.6878,28783.509765625
1892,3439.6841,18053.908203125
1893,3440.6663,9952.884765625
1894,3441.6798,5180.38720703125
1895,3442.6957,2642.59814453125
1896,3444.6477,521.577697753906
1897,3445.6734,4015.71459960938
1898,3446.6756,7996.0029296875
1899,3447.6679,6104.36083984375
1900,3448.6584,5509.02587890625
1901,3449.6677,6559.14111328125
1902,3450.6748,3664.779296875
1903,3451.6583,1944.02075195313
1904,3452.6808,763.163513183594
1905,3455.6804,531.029296875
1906,3456.6662,626.620483398438
1907,3457.6629,721.287231445313
1908,3458.6647,709.5576171875
1909,3459.6623,598.008422851563
1910,3463.6869,13218.39453125
1911,3464.6824,24516.1875
1912,3465.6898,26804.408203125
1913,3466.6878,20418.61328125
1914,3467.6813,12677.6220703125
1915,3468.6715,7005.1767578125
1916,3469.6827,3681.51391601563
1917,3470.6977,2037.31579589844
1918,3472.6772,525.329711914063
1919,3473.6765,2088.92041015625
1920,3474.6557,3806.33837890625
1921,3475.6594,4524.4111328125
1922,3476.6575,4132.17724609375
1923,3477.6799,2801.55615234375
1924,3478.6950,1606.23779296875
1925,3488.6838,396.147521972656
1926,3489.6688,457.778228759766
1927,3490.6669,538.809997558594
1928,3491.6856,5725.3125
1929,3492.6819,10158.90625
1930,3493.6868,10945.3193359375
1931,3494.6902,8285.7783203125
1932,3495.6707,5477.03564453125
1933,3496.6482,3052.11083984375
1934,3497.7028,1670.72094726563
1935,3498.6772,502.7001953125
1936,3500.6707,357.35400390625
1937,3501.6633,475.246734619141
1938,3502.6680,684.87744140625
1939,3503.6701,714.040161132813
1940,3504.6713,640.144165039063
1941,3515.7094,304.349517822266
1942,3516.6916,337.649261474609
1943,3517.6794,434.7265625
1944,3518.6629,451.643829345703
1945,3519.6664,1750.38488769531
1946,3520.6772,2570.29638671875
1947,3521.6881,2654.41552734375
1948,3522.6934,2088.79541015625
1949,3523.6945,1365.68432617188
1950,3524.6971,550.055541992188
1951,3528.6824,249.281280517578
1952,3529.6863,319.448883056641
1953,3530.6818,288.905975341797
1954,3531.6859,295.564056396484
1955,3533.7079,303.496978759766
1956,3534.7047,348.505279541016
1957,3535.7186,335.309539794922
1958,3536.7147,277.640533447266
1959,3537.7026,253.121978759766
1960,3539.7231,210.164962768555
1961,3540.7426,267.484985351563
1962,3541.7850,325.52099609375
1963,3542.7934,311.724914550781
1964,3543.7605,285.126068115234
1965,3544.7363,311.843017578125
1966,3545.7266,352.350982666016
1967,3546.7138,424.777282714844
1968,3547.7475,504.623931884766
1969,3548.7176,431.763031005859
1970,3549.6401,462.548858642578
1971,3550.7910,512.751281738281
1972,3551.7249,405.334777832031
1973,3552.6771,406.45703125
1974,3553.7652,367.087219238281
1975,3554.7425,271.865570068359
1976,3555.6915,249.174346923828
1977,3556.7542,281.308532714844
1978,3557.7445,280.178131103516
1979,3558.7197,281.427215576172
1980,3559.7445,243.144897460938
1981,3560.7291,218.247283935547
1982,3561.7219,243.261138916016
1983,3562.7301,269.241241455078
1984,3563.7380,270.142364501953
1985,3564.7040,249.63688659668
1986,3566.8126,242.925262451172
1987,3567.6748,281.303833007813
1988,3568.7988,316.123474121094
1989,3569.7941,311.583129882813
1990,3570.7903,300.815612792969
1991,3572.7977,262.451843261719
1992,3573.7944,944.933959960938
1993,3574.8450,1261.72631835938
1994,3575.8156,1117.0556640625
1995,3576.7721,942.964111328125
1996,3577.7912,339.863098144531
1997,3582.7304,260.082153320313
1998,3583.7799,297.086517333984
1999,3584.7355,565.624328613281
2000,3585.7681,709.832275390625
2001,3586.8221,631.989624023438
2002,3587.7678,260.134033203125
2003,3596.7987,247.740341186523
2004,3597.7759,298.901947021484
2005,3598.8200,344.522430419922
2006,3599.8511,310.671142578125
2007,3600.7740,314.658203125
2008,3601.8159,602.982360839844
2009,3602.8269,804.679321289063
2010,3603.8193,858.880432128906
2011,3604.8253,706.212951660156
2012,3605.8282,497.50048828125
2013,3606.7827,347.925933837891
2014,3612.7587,238.806015014648
2015,3613.7960,332.744781494141
2016,3614.7963,294.521789550781
2017,3615.7743,271.035430908203
2018,3624.7627,225.351028442383
2019,3625.8036,270.001953125
2020,3626.8213,241.344451904297
2021,3627.7850,231.144790649414
2022,3628.7940,215.725860595703
2023,3629.8206,1108.17333984375
2024,3630.8364,1849.91748046875
2025,3631.8246,2101.150390625
2026,3632.8153,1710.13940429688
2027,3633.7765,1346.53662109375
2028,3634.8791,375.532379150391
2029,3657.8044,852.632446289063
2030,3658.8373,1342.49133300781
2031,3659.8165,1399.70190429688
2032,3660.8014,1166.89831542969
2033,3661.8116,890.517333984375
2034,3662.8284,592.435913085938
2035,3663.7761,233.34098815918
2036,3684.6994,338.817962646484
2037,3685.8322,390.877319335938
2038,3686.7942,407.918579101563
2039,3687.7959,381.905914306641
2040,3688.8175,368.030426025391
2041,3689.8346,298.393280029297
2042,3747.7784,247.349700927734
2043,3748.8704,313.486114501953
2044,3749.8002,309.189727783203
2045,3750.6437,301.782104492188
2046,3830.8081,293.512023925781
2047,3831.7476,382.897583007813
2048,3832.8546,461.502593994141
2049,3833.7961,347.903991699219
2050,3834.7384,296.614776611328
2051,3968.9719,326.997863769531
2052,3969.9289,492.893524169922
2053,3970.9441,648.651733398438
2054,3971.9893,512.789611816406
2055,3972.8456,424.059295654297
2056,3986.9794,229.345108032227
2057,3987.9356,323.618774414063
2058,3988.9553,404.685485839844
2059,3989.9751,331.587615966797
2060,3990.8500,284.170837402344
2061,3996.8642,328.1806640625
2062,3997.9548,536.310729980469
2063,3998.9475,565.877685546875
2064,3999.9249,491.058837890625
2065,4000.9433,410.594207763672
2066,4001.9424,265.048187255859
2067,4024.9641,338.770599365234
2068,4025.9423,434.169616699219
2069,4026.9249,484.503753662109
2070,4027.9425,463.443603515625
2071,4028.9451,337.419738769531
2072,4029.9036,256.715911865234
2073,4189.9083,507.088897705078
2074,4190.8317,320.708892822266
2075,4191.9720,578.030700683594
